air_store_id,visit_date,air_genre_name,air_first_area_name,air_second_area_name,hpg_exist,hpg_reserve_visitors,hpg_diffday_visit_reserve,hpg_mindiff,hpg_maxdiff,hpg_total_reserve_visitores,hpg_reserve_count
air_04cae7c1bc9b2a0b,2016-06-11,Izakaya,Hokkaidō,Sapporo-shi,1,3,0,0,0,3,1
air_04cae7c1bc9b2a0b,2016-06-12,Izakaya,Hokkaidō,Sapporo-shi,1,3,0,0,0,3,1
air_04cae7c1bc9b2a0b,2016-06-14,Izakaya,Hokkaidō,Sapporo-shi,1,4,0,0,0,4,1
air_04cae7c1bc9b2a0b,2016-06-16,Izakaya,Hokkaidō,Sapporo-shi,1,3,8,8,8,3,1
air_04cae7c1bc9b2a0b,2016-06-17,Izakaya,Hokkaidō,Sapporo-shi,1,2,11,0,11,4,2
air_04cae7c1bc9b2a0b,2016-06-17,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,11,4,2
air_04cae7c1bc9b2a0b,2016-06-18,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,1,5,2
air_04cae7c1bc9b2a0b,2016-06-18,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,0,1,5,2
air_04cae7c1bc9b2a0b,2016-06-24,Izakaya,Hokkaidō,Sapporo-shi,1,9,4,0,9,15,4
air_04cae7c1bc9b2a0b,2016-06-24,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,0,9,15,4
air_04cae7c1bc9b2a0b,2016-06-24,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,9,15,4
air_04cae7c1bc9b2a0b,2016-06-24,Izakaya,Hokkaidō,Sapporo-shi,1,2,9,0,9,15,4
air_04cae7c1bc9b2a0b,2016-06-25,Izakaya,Hokkaidō,Sapporo-shi,1,7,20,1,20,14,4
air_04cae7c1bc9b2a0b,2016-06-25,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,1,20,14,4
air_04cae7c1bc9b2a0b,2016-06-25,Izakaya,Hokkaidō,Sapporo-shi,1,3,3,1,20,14,4
air_04cae7c1bc9b2a0b,2016-06-25,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,1,20,14,4
air_04cae7c1bc9b2a0b,2016-06-26,Izakaya,Hokkaidō,Sapporo-shi,1,2,5,5,5,2,1
air_04cae7c1bc9b2a0b,2016-06-29,Izakaya,Hokkaidō,Sapporo-shi,1,3,13,13,13,3,1
air_04cae7c1bc9b2a0b,2016-06-30,Izakaya,Hokkaidō,Sapporo-shi,1,6,6,6,6,6,1
air_04cae7c1bc9b2a0b,2016-07-01,Izakaya,Hokkaidō,Sapporo-shi,1,4,1,1,1,4,1
air_04cae7c1bc9b2a0b,2016-07-02,Izakaya,Hokkaidō,Sapporo-shi,1,4,0,0,1,6,2
air_04cae7c1bc9b2a0b,2016-07-02,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,0,1,6,2
air_04cae7c1bc9b2a0b,2016-07-04,Izakaya,Hokkaidō,Sapporo-shi,1,5,3,2,3,16,3
air_04cae7c1bc9b2a0b,2016-07-04,Izakaya,Hokkaidō,Sapporo-shi,1,6,3,2,3,16,3
air_04cae7c1bc9b2a0b,2016-07-04,Izakaya,Hokkaidō,Sapporo-shi,1,5,2,2,3,16,3
air_04cae7c1bc9b2a0b,2016-07-06,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,0,2,1
air_04cae7c1bc9b2a0b,2016-07-08,Izakaya,Hokkaidō,Sapporo-shi,1,3,2,2,2,3,1
air_04cae7c1bc9b2a0b,2016-07-15,Izakaya,Hokkaidō,Sapporo-shi,1,2,3,1,3,11,2
air_04cae7c1bc9b2a0b,2016-07-15,Izakaya,Hokkaidō,Sapporo-shi,1,9,1,1,3,11,2
air_04cae7c1bc9b2a0b,2016-07-16,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,2,2,1
air_04cae7c1bc9b2a0b,2016-07-19,Izakaya,Hokkaidō,Sapporo-shi,1,4,10,10,10,4,1
air_04cae7c1bc9b2a0b,2016-07-20,Izakaya,Hokkaidō,Sapporo-shi,1,5,0,0,0,5,1
air_04cae7c1bc9b2a0b,2016-07-21,Izakaya,Hokkaidō,Sapporo-shi,1,2,9,9,9,2,1
air_04cae7c1bc9b2a0b,2016-07-25,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,1,1,3,1
air_04cae7c1bc9b2a0b,2016-07-26,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,1,1,3,1
air_04cae7c1bc9b2a0b,2016-08-07,Izakaya,Hokkaidō,Sapporo-shi,1,5,7,7,7,5,1
air_04cae7c1bc9b2a0b,2016-08-12,Izakaya,Hokkaidō,Sapporo-shi,1,4,3,3,3,4,1
air_04cae7c1bc9b2a0b,2016-08-20,Izakaya,Hokkaidō,Sapporo-shi,1,4,6,0,6,9,3
air_04cae7c1bc9b2a0b,2016-08-20,Izakaya,Hokkaidō,Sapporo-shi,1,3,3,0,6,9,3
air_04cae7c1bc9b2a0b,2016-08-20,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,6,9,3
air_04cae7c1bc9b2a0b,2016-08-25,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,2,2,1
air_04cae7c1bc9b2a0b,2016-08-26,Izakaya,Hokkaidō,Sapporo-shi,1,5,2,2,2,5,1
air_04cae7c1bc9b2a0b,2016-08-27,Izakaya,Hokkaidō,Sapporo-shi,1,4,2,1,5,11,3
air_04cae7c1bc9b2a0b,2016-08-27,Izakaya,Hokkaidō,Sapporo-shi,1,4,1,1,5,11,3
air_04cae7c1bc9b2a0b,2016-08-27,Izakaya,Hokkaidō,Sapporo-shi,1,3,5,1,5,11,3
air_04cae7c1bc9b2a0b,2016-09-03,Izakaya,Hokkaidō,Sapporo-shi,1,2,3,3,3,2,1
air_04cae7c1bc9b2a0b,2016-09-07,Izakaya,Hokkaidō,Sapporo-shi,1,6,1,1,1,6,1
air_04cae7c1bc9b2a0b,2016-09-09,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,0,2,1
air_04cae7c1bc9b2a0b,2016-09-11,Izakaya,Hokkaidō,Sapporo-shi,1,11,1,1,1,11,1
air_04cae7c1bc9b2a0b,2016-09-14,Izakaya,Hokkaidō,Sapporo-shi,1,2,5,5,5,2,1
air_04cae7c1bc9b2a0b,2016-09-17,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,1,3,6,2
air_04cae7c1bc9b2a0b,2016-09-17,Izakaya,Hokkaidō,Sapporo-shi,1,4,3,1,3,6,2
air_04cae7c1bc9b2a0b,2016-09-18,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,1,1,2,1
air_04cae7c1bc9b2a0b,2016-09-19,Izakaya,Hokkaidō,Sapporo-shi,1,3,6,6,6,3,1
air_04cae7c1bc9b2a0b,2016-09-20,Izakaya,Hokkaidō,Sapporo-shi,1,6,3,3,3,6,1
air_04cae7c1bc9b2a0b,2016-09-21,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,33,25,3
air_04cae7c1bc9b2a0b,2016-09-21,Izakaya,Hokkaidō,Sapporo-shi,1,20,33,0,33,25,3
air_04cae7c1bc9b2a0b,2016-09-21,Izakaya,Hokkaidō,Sapporo-shi,1,3,0,0,33,25,3
air_04cae7c1bc9b2a0b,2016-09-23,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,2,2,1
air_04cae7c1bc9b2a0b,2016-09-24,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,8,10,4
air_04cae7c1bc9b2a0b,2016-09-24,Izakaya,Hokkaidō,Sapporo-shi,1,4,8,0,8,10,4
air_04cae7c1bc9b2a0b,2016-09-24,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,0,8,10,4
air_04cae7c1bc9b2a0b,2016-09-24,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,8,10,4
air_04cae7c1bc9b2a0b,2016-09-28,Izakaya,Hokkaidō,Sapporo-shi,1,4,3,3,3,7,2
air_04cae7c1bc9b2a0b,2016-09-28,Izakaya,Hokkaidō,Sapporo-shi,1,3,3,3,3,7,2
air_04cae7c1bc9b2a0b,2016-09-30,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,3,6,2
air_04cae7c1bc9b2a0b,2016-09-30,Izakaya,Hokkaidō,Sapporo-shi,1,4,3,0,3,6,2
air_04cae7c1bc9b2a0b,2016-10-01,Izakaya,Hokkaidō,Sapporo-shi,1,3,0,0,1,6,2
air_04cae7c1bc9b2a0b,2016-10-01,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,0,1,6,2
air_04cae7c1bc9b2a0b,2016-10-04,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,0,2,1
air_04cae7c1bc9b2a0b,2016-10-08,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,1,1,2,1
air_04cae7c1bc9b2a0b,2016-10-09,Izakaya,Hokkaidō,Sapporo-shi,1,2,23,23,23,2,1
air_04cae7c1bc9b2a0b,2016-10-12,Izakaya,Hokkaidō,Sapporo-shi,1,3,5,5,5,3,1
air_04cae7c1bc9b2a0b,2016-10-14,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,0,14,6,3
air_04cae7c1bc9b2a0b,2016-10-14,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,14,6,3
air_04cae7c1bc9b2a0b,2016-10-14,Izakaya,Hokkaidō,Sapporo-shi,1,2,14,0,14,6,3
air_04cae7c1bc9b2a0b,2016-10-15,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,1,1,2,1
air_04cae7c1bc9b2a0b,2016-10-17,Izakaya,Hokkaidō,Sapporo-shi,1,6,17,17,17,6,1
air_04cae7c1bc9b2a0b,2016-10-22,Izakaya,Hokkaidō,Sapporo-shi,1,5,2,0,14,13,4
air_04cae7c1bc9b2a0b,2016-10-22,Izakaya,Hokkaidō,Sapporo-shi,1,4,14,0,14,13,4
air_04cae7c1bc9b2a0b,2016-10-22,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,14,13,4
air_04cae7c1bc9b2a0b,2016-10-22,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,0,14,13,4
air_04cae7c1bc9b2a0b,2016-10-23,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,0,9,2
air_04cae7c1bc9b2a0b,2016-10-23,Izakaya,Hokkaidō,Sapporo-shi,1,7,0,0,0,9,2
air_04cae7c1bc9b2a0b,2016-10-27,Izakaya,Hokkaidō,Sapporo-shi,1,4,22,22,22,4,1
air_04cae7c1bc9b2a0b,2016-10-28,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,1,1,3,1
air_04cae7c1bc9b2a0b,2016-10-29,Izakaya,Hokkaidō,Sapporo-shi,1,5,0,0,14,10,3
air_04cae7c1bc9b2a0b,2016-10-29,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,14,10,3
air_04cae7c1bc9b2a0b,2016-10-29,Izakaya,Hokkaidō,Sapporo-shi,1,3,14,0,14,10,3
air_04cae7c1bc9b2a0b,2016-10-30,Izakaya,Hokkaidō,Sapporo-shi,1,5,0,0,0,7,2
air_04cae7c1bc9b2a0b,2016-10-30,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,0,7,2
air_04cae7c1bc9b2a0b,2016-10-31,Izakaya,Hokkaidō,Sapporo-shi,1,3,5,5,5,3,1
air_04cae7c1bc9b2a0b,2016-11-01,Izakaya,Hokkaidō,Sapporo-shi,1,5,0,0,0,5,1
air_04cae7c1bc9b2a0b,2016-11-02,Izakaya,Hokkaidō,Sapporo-shi,1,3,5,0,9,12,5
air_04cae7c1bc9b2a0b,2016-11-02,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,9,12,5
air_04cae7c1bc9b2a0b,2016-11-02,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,0,9,12,5
air_04cae7c1bc9b2a0b,2016-11-02,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,0,9,12,5
air_04cae7c1bc9b2a0b,2016-11-02,Izakaya,Hokkaidō,Sapporo-shi,1,3,9,0,9,12,5
air_04cae7c1bc9b2a0b,2016-11-04,Izakaya,Hokkaidō,Sapporo-shi,1,7,2,0,2,12,3
air_04cae7c1bc9b2a0b,2016-11-04,Izakaya,Hokkaidō,Sapporo-shi,1,3,2,0,2,12,3
air_04cae7c1bc9b2a0b,2016-11-04,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,2,12,3
air_04cae7c1bc9b2a0b,2016-11-05,Izakaya,Hokkaidō,Sapporo-shi,1,3,0,0,2,11,3
air_04cae7c1bc9b2a0b,2016-11-05,Izakaya,Hokkaidō,Sapporo-shi,1,4,2,0,2,11,3
air_04cae7c1bc9b2a0b,2016-11-05,Izakaya,Hokkaidō,Sapporo-shi,1,4,1,0,2,11,3
air_04cae7c1bc9b2a0b,2016-11-06,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,1,1,6,3
air_04cae7c1bc9b2a0b,2016-11-06,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,1,1,6,3
air_04cae7c1bc9b2a0b,2016-11-06,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,1,1,6,3
air_04cae7c1bc9b2a0b,2016-11-08,Izakaya,Hokkaidō,Sapporo-shi,1,4,1,1,1,4,1
air_04cae7c1bc9b2a0b,2016-11-09,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,0,9,7,3
air_04cae7c1bc9b2a0b,2016-11-09,Izakaya,Hokkaidō,Sapporo-shi,1,4,0,0,9,7,3
air_04cae7c1bc9b2a0b,2016-11-09,Izakaya,Hokkaidō,Sapporo-shi,1,1,9,0,9,7,3
air_04cae7c1bc9b2a0b,2016-11-10,Izakaya,Hokkaidō,Sapporo-shi,1,3,7,7,7,3,1
air_04cae7c1bc9b2a0b,2016-11-12,Izakaya,Hokkaidō,Sapporo-shi,1,6,7,0,7,10,3
air_04cae7c1bc9b2a0b,2016-11-12,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,7,10,3
air_04cae7c1bc9b2a0b,2016-11-12,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,7,10,3
air_04cae7c1bc9b2a0b,2016-11-13,Izakaya,Hokkaidō,Sapporo-shi,1,8,5,5,5,11,2
air_04cae7c1bc9b2a0b,2016-11-13,Izakaya,Hokkaidō,Sapporo-shi,1,3,5,5,5,11,2
air_04cae7c1bc9b2a0b,2016-11-15,Izakaya,Hokkaidō,Sapporo-shi,1,4,1,1,1,4,1
air_04cae7c1bc9b2a0b,2016-11-17,Izakaya,Hokkaidō,Sapporo-shi,1,5,19,10,19,7,2
air_04cae7c1bc9b2a0b,2016-11-17,Izakaya,Hokkaidō,Sapporo-shi,1,2,10,10,19,7,2
air_04cae7c1bc9b2a0b,2016-11-18,Izakaya,Hokkaidō,Sapporo-shi,1,4,8,1,8,19,5
air_04cae7c1bc9b2a0b,2016-11-18,Izakaya,Hokkaidō,Sapporo-shi,1,3,4,1,8,19,5
air_04cae7c1bc9b2a0b,2016-11-18,Izakaya,Hokkaidō,Sapporo-shi,1,4,1,1,8,19,5
air_04cae7c1bc9b2a0b,2016-11-18,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,1,8,19,5
air_04cae7c1bc9b2a0b,2016-11-18,Izakaya,Hokkaidō,Sapporo-shi,1,5,6,1,8,19,5
air_04cae7c1bc9b2a0b,2016-11-19,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,17,13,5
air_04cae7c1bc9b2a0b,2016-11-19,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,17,13,5
air_04cae7c1bc9b2a0b,2016-11-19,Izakaya,Hokkaidō,Sapporo-shi,1,3,2,2,17,13,5
air_04cae7c1bc9b2a0b,2016-11-19,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,17,13,5
air_04cae7c1bc9b2a0b,2016-11-19,Izakaya,Hokkaidō,Sapporo-shi,1,4,17,2,17,13,5
air_04cae7c1bc9b2a0b,2016-11-20,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,0,2,10,3
air_04cae7c1bc9b2a0b,2016-11-20,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,0,2,10,3
air_04cae7c1bc9b2a0b,2016-11-20,Izakaya,Hokkaidō,Sapporo-shi,1,6,0,0,2,10,3
air_04cae7c1bc9b2a0b,2016-11-22,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,4,7,3
air_04cae7c1bc9b2a0b,2016-11-22,Izakaya,Hokkaidō,Sapporo-shi,1,2,4,2,4,7,3
air_04cae7c1bc9b2a0b,2016-11-22,Izakaya,Hokkaidō,Sapporo-shi,1,3,2,2,4,7,3
air_04cae7c1bc9b2a0b,2016-11-24,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,2,5,2
air_04cae7c1bc9b2a0b,2016-11-24,Izakaya,Hokkaidō,Sapporo-shi,1,3,2,2,2,5,2
air_04cae7c1bc9b2a0b,2016-11-25,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,0,4,7,3
air_04cae7c1bc9b2a0b,2016-11-25,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,4,7,3
air_04cae7c1bc9b2a0b,2016-11-25,Izakaya,Hokkaidō,Sapporo-shi,1,2,4,0,4,7,3
air_04cae7c1bc9b2a0b,2016-11-26,Izakaya,Hokkaidō,Sapporo-shi,1,3,16,0,16,9,3
air_04cae7c1bc9b2a0b,2016-11-26,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,16,9,3
air_04cae7c1bc9b2a0b,2016-11-26,Izakaya,Hokkaidō,Sapporo-shi,1,4,13,0,16,9,3
air_04cae7c1bc9b2a0b,2016-11-29,Izakaya,Hokkaidō,Sapporo-shi,1,2,13,0,13,8,3
air_04cae7c1bc9b2a0b,2016-11-29,Izakaya,Hokkaidō,Sapporo-shi,1,2,6,0,13,8,3
air_04cae7c1bc9b2a0b,2016-11-29,Izakaya,Hokkaidō,Sapporo-shi,1,4,0,0,13,8,3
air_04cae7c1bc9b2a0b,2016-12-02,Izakaya,Hokkaidō,Sapporo-shi,1,3,8,2,8,12,3
air_04cae7c1bc9b2a0b,2016-12-02,Izakaya,Hokkaidō,Sapporo-shi,1,2,4,2,8,12,3
air_04cae7c1bc9b2a0b,2016-12-02,Izakaya,Hokkaidō,Sapporo-shi,1,7,2,2,8,12,3
air_04cae7c1bc9b2a0b,2016-12-03,Izakaya,Hokkaidō,Sapporo-shi,1,4,5,5,5,4,1
air_04cae7c1bc9b2a0b,2016-12-07,Izakaya,Hokkaidō,Sapporo-shi,1,3,2,0,2,5,2
air_04cae7c1bc9b2a0b,2016-12-07,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,2,5,2
air_04cae7c1bc9b2a0b,2016-12-09,Izakaya,Hokkaidō,Sapporo-shi,1,3,0,0,1,12,4
air_04cae7c1bc9b2a0b,2016-12-09,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,1,12,4
air_04cae7c1bc9b2a0b,2016-12-09,Izakaya,Hokkaidō,Sapporo-shi,1,3,0,0,1,12,4
air_04cae7c1bc9b2a0b,2016-12-09,Izakaya,Hokkaidō,Sapporo-shi,1,4,1,0,1,12,4
air_04cae7c1bc9b2a0b,2016-12-10,Izakaya,Hokkaidō,Sapporo-shi,1,3,8,2,12,12,4
air_04cae7c1bc9b2a0b,2016-12-10,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,12,12,4
air_04cae7c1bc9b2a0b,2016-12-10,Izakaya,Hokkaidō,Sapporo-shi,1,2,12,2,12,12,4
air_04cae7c1bc9b2a0b,2016-12-10,Izakaya,Hokkaidō,Sapporo-shi,1,5,5,2,12,12,4
air_04cae7c1bc9b2a0b,2016-12-13,Izakaya,Hokkaidō,Sapporo-shi,1,6,11,1,11,9,2
air_04cae7c1bc9b2a0b,2016-12-13,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,1,11,9,2
air_04cae7c1bc9b2a0b,2016-12-15,Izakaya,Hokkaidō,Sapporo-shi,1,9,2,2,2,9,1
air_04cae7c1bc9b2a0b,2016-12-16,Izakaya,Hokkaidō,Sapporo-shi,1,3,5,0,25,26,6
air_04cae7c1bc9b2a0b,2016-12-16,Izakaya,Hokkaidō,Sapporo-shi,1,8,8,0,25,26,6
air_04cae7c1bc9b2a0b,2016-12-16,Izakaya,Hokkaidō,Sapporo-shi,1,8,25,0,25,26,6
air_04cae7c1bc9b2a0b,2016-12-16,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,25,26,6
air_04cae7c1bc9b2a0b,2016-12-16,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,0,25,26,6
air_04cae7c1bc9b2a0b,2016-12-16,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,25,26,6
air_04cae7c1bc9b2a0b,2016-12-17,Izakaya,Hokkaidō,Sapporo-shi,1,8,0,0,14,14,3
air_04cae7c1bc9b2a0b,2016-12-17,Izakaya,Hokkaidō,Sapporo-shi,1,3,10,0,14,14,3
air_04cae7c1bc9b2a0b,2016-12-17,Izakaya,Hokkaidō,Sapporo-shi,1,3,14,0,14,14,3
air_04cae7c1bc9b2a0b,2016-12-18,Izakaya,Hokkaidō,Sapporo-shi,1,3,30,30,30,3,1
air_04cae7c1bc9b2a0b,2016-12-20,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,0,2,1
air_04cae7c1bc9b2a0b,2016-12-21,Izakaya,Hokkaidō,Sapporo-shi,1,4,9,9,16,8,2
air_04cae7c1bc9b2a0b,2016-12-21,Izakaya,Hokkaidō,Sapporo-shi,1,4,16,9,16,8,2
air_04cae7c1bc9b2a0b,2016-12-22,Izakaya,Hokkaidō,Sapporo-shi,1,2,37,0,37,20,7
air_04cae7c1bc9b2a0b,2016-12-22,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,37,20,7
air_04cae7c1bc9b2a0b,2016-12-22,Izakaya,Hokkaidō,Sapporo-shi,1,6,2,0,37,20,7
air_04cae7c1bc9b2a0b,2016-12-22,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,0,37,20,7
air_04cae7c1bc9b2a0b,2016-12-22,Izakaya,Hokkaidō,Sapporo-shi,1,3,13,0,37,20,7
air_04cae7c1bc9b2a0b,2016-12-22,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,37,20,7
air_04cae7c1bc9b2a0b,2016-12-22,Izakaya,Hokkaidō,Sapporo-shi,1,3,15,0,37,20,7
air_04cae7c1bc9b2a0b,2016-12-23,Izakaya,Hokkaidō,Sapporo-shi,1,5,8,0,8,12,4
air_04cae7c1bc9b2a0b,2016-12-23,Izakaya,Hokkaidō,Sapporo-shi,1,3,3,0,8,12,4
air_04cae7c1bc9b2a0b,2016-12-23,Izakaya,Hokkaidō,Sapporo-shi,1,2,3,0,8,12,4
air_04cae7c1bc9b2a0b,2016-12-23,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,8,12,4
air_04cae7c1bc9b2a0b,2016-12-24,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,22,6,3
air_04cae7c1bc9b2a0b,2016-12-24,Izakaya,Hokkaidō,Sapporo-shi,1,2,16,2,22,6,3
air_04cae7c1bc9b2a0b,2016-12-24,Izakaya,Hokkaidō,Sapporo-shi,1,2,22,2,22,6,3
air_04cae7c1bc9b2a0b,2016-12-25,Izakaya,Hokkaidō,Sapporo-shi,1,3,18,18,18,3,1
air_04cae7c1bc9b2a0b,2016-12-26,Izakaya,Hokkaidō,Sapporo-shi,1,2,2,2,17,18,2
air_04cae7c1bc9b2a0b,2016-12-26,Izakaya,Hokkaidō,Sapporo-shi,1,16,17,2,17,18,2
air_04cae7c1bc9b2a0b,2016-12-28,Izakaya,Hokkaidō,Sapporo-shi,1,5,1,1,47,14,4
air_04cae7c1bc9b2a0b,2016-12-28,Izakaya,Hokkaidō,Sapporo-shi,1,3,15,1,47,14,4
air_04cae7c1bc9b2a0b,2016-12-28,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,1,47,14,4
air_04cae7c1bc9b2a0b,2016-12-28,Izakaya,Hokkaidō,Sapporo-shi,1,4,47,1,47,14,4
air_04cae7c1bc9b2a0b,2016-12-29,Izakaya,Hokkaidō,Sapporo-shi,1,3,3,3,16,24,7
air_04cae7c1bc9b2a0b,2016-12-29,Izakaya,Hokkaidō,Sapporo-shi,1,4,16,3,16,24,7
air_04cae7c1bc9b2a0b,2016-12-29,Izakaya,Hokkaidō,Sapporo-shi,1,6,11,3,16,24,7
air_04cae7c1bc9b2a0b,2016-12-29,Izakaya,Hokkaidō,Sapporo-shi,1,3,12,3,16,24,7
air_04cae7c1bc9b2a0b,2016-12-29,Izakaya,Hokkaidō,Sapporo-shi,1,2,4,3,16,24,7
air_04cae7c1bc9b2a0b,2016-12-29,Izakaya,Hokkaidō,Sapporo-shi,1,4,10,3,16,24,7
air_04cae7c1bc9b2a0b,2016-12-29,Izakaya,Hokkaidō,Sapporo-shi,1,2,6,3,16,24,7
air_04cae7c1bc9b2a0b,2016-12-30,Izakaya,Hokkaidō,Sapporo-shi,1,2,1,1,9,16,5
air_04cae7c1bc9b2a0b,2016-12-30,Izakaya,Hokkaidō,Sapporo-shi,1,6,4,1,9,16,5
air_04cae7c1bc9b2a0b,2016-12-30,Izakaya,Hokkaidō,Sapporo-shi,1,3,7,1,9,16,5
air_04cae7c1bc9b2a0b,2016-12-30,Izakaya,Hokkaidō,Sapporo-shi,1,2,9,1,9,16,5
air_04cae7c1bc9b2a0b,2016-12-30,Izakaya,Hokkaidō,Sapporo-shi,1,3,2,1,9,16,5
air_04cae7c1bc9b2a0b,2017-01-01,Izakaya,Hokkaidō,Sapporo-shi,1,2,5,5,5,7,2
air_04cae7c1bc9b2a0b,2017-01-01,Izakaya,Hokkaidō,Sapporo-shi,1,5,5,5,5,7,2
air_04cae7c1bc9b2a0b,2017-01-02,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,0,3,9,3
air_04cae7c1bc9b2a0b,2017-01-02,Izakaya,Hokkaidō,Sapporo-shi,1,4,3,0,3,9,3
air_04cae7c1bc9b2a0b,2017-01-02,Izakaya,Hokkaidō,Sapporo-shi,1,2,0,0,3,9,3
air_04cae7c1bc9b2a0b,2017-01-03,Izakaya,Hokkaidō,Sapporo-shi,1,2,10,1,10,5,2
air_04cae7c1bc9b2a0b,2017-01-03,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,1,10,5,2
air_04cae7c1bc9b2a0b,2017-01-04,Izakaya,Hokkaidō,Sapporo-shi,1,3,5,2,5,6,2
air_04cae7c1bc9b2a0b,2017-01-04,Izakaya,Hokkaidō,Sapporo-shi,1,3,2,2,5,6,2
air_04cae7c1bc9b2a0b,2017-01-06,Izakaya,Hokkaidō,Sapporo-shi,1,4,1,1,7,11,3
air_04cae7c1bc9b2a0b,2017-01-06,Izakaya,Hokkaidō,Sapporo-shi,1,3,1,1,7,11,3
air_04cae7c1bc9b2a0b,2017-01-06,Izakaya,Hokkaidō,Sapporo-shi,1,4,7,1,7,11,3
air_04cae7c1bc9b2a0b,2017-01-07,Izakaya,Hokkaidō,Sapporo-shi,1,10,13,2,13,26,5
air_04cae7c1bc9b2a0b,2017-01-07,Izakaya,Hokkaidō,Sapporo-shi,1,4,9,2,13,26,5
air_04cae7c1bc9b2a0b,2017-01-07,Izakaya,Hokkaidō,Sapporo-shi,1,4,11,2,13,26,5
air_04cae7c1bc9b2a0b,2017-01-07,Izakaya,Hokkaidō,Sapporo-shi,1,3,6,2,13,26,5
air_04cae7c1bc9b2a0b,2017-01-07,Izakaya,Hokkaidō,Sapporo-shi,1,5,2,2,13,26,5
